ID,Type,Node OK,Link OK,Arg Mismatch,Pred Tasks,Gold Tasks,Error Summary
72670744,chain,✓,✗,2,text downloader -> text summarizer -> video voiceover -> video-to-image -> image colorizer,text downloader -> text summarizer -> video voiceover -> video-to-image -> image colorizer,link_mismatch; arg_mismatch(2)
32412700,chain,✓,✓,1,keyword extractor -> text-to-audio -> audio splicer,keyword extractor -> text-to-audio -> audio splicer,arg_mismatch(1)
23064926,chain,✗,✗,8,video synchronization -> video-to-audio -> audio-to-text -> video voiceover -> video-to-image -> image colorizer -> image style transfer -> image search (by image),video synchronization -> video-to-text -> video voiceover -> video-to-image -> image colorizer -> image style transfer -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(8)
37793581,chain,✗,✗,4,text expander -> text simplifier -> text-to-image,text expander -> text paraphraser -> text simplifier -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(4)
88016703,dag,✗,✗,3,text-to-audio -> text-to-video -> video synchronization,text expander -> text paraphraser -> text-to-video -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(3)
41490208,chain,✗,✗,3,text paraphraser -> video speed changer,text paraphraser -> article spinner -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(3)
22846464,chain,✓,✗,4,text summarizer -> url extractor -> text downloader -> text simplifier -> audio effects -> audio-to-text -> video speed changer -> video voiceover,text summarizer -> url extractor -> text downloader -> text simplifier -> audio effects -> audio-to-text -> video speed changer -> video voiceover,link_mismatch; arg_mismatch(4)
41046758,chain,✗,✗,1,text grammar checker -> text summarizer,text grammar checker -> text summarizer -> url extractor,node_mismatch; link_mismatch; arg_mismatch(1)
15737359,single,✓,✓,1,topic generator,topic generator,arg_mismatch(1)
16674948,chain,✗,✗,4,topic generator -> text expander -> text-to-image -> image-to-video -> video voiceover,text expander -> text search -> text translator -> topic generator -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(4)
23667358,chain,✗,✗,1,keyword extractor -> video search,keyword extractor -> topic generator -> video search,node_mismatch; link_mismatch; arg_mismatch(1)
19916475,chain,✗,✗,2,image-to-text -> text simplifier -> text-to-image,image-to-text -> text expander -> text simplifier -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(2)
21803666,chain,✓,✓,1,video-to-audio -> voice changer,video-to-audio -> voice changer,arg_mismatch(1)
12389554,single,✗,✗,2,image search -> image downloader,image search,node_mismatch; link_mismatch; arg_mismatch(2)
12773944,single,✓,✓,1,text search,text search,arg_mismatch(1)
86973817,chain,✗,✗,1,text translator -> text summarizer,text translator -> text summarizer -> text grammar checker,node_mismatch; link_mismatch; arg_mismatch(1)
12271185,chain,✗,✗,3,text summarizer -> text-to-audio,keyword extractor -> text summarizer -> text simplifier -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(3)
30302713,dag,✗,✗,4,video-to-audio -> audio-to-text -> text translator -> audio noise reduction -> audio effects,video-to-text -> text translator -> audio noise reduction -> audio effects,node_mismatch; link_mismatch; arg_mismatch(4)
55092630,chain,✓,✗,1,text summarizer -> video speed changer,text summarizer -> video speed changer,link_mismatch; arg_mismatch(1)
29360324,dag,✗,✗,2,video-to-image -> image colorizer -> image stitcher,image colorizer -> video-to-image -> image stitcher,node_mismatch; link_mismatch; arg_mismatch(2)
65105524,chain,✗,✗,3,text grammar checker -> text-to-audio -> video voiceover,text grammar checker -> text expander -> text simplifier -> text-to-audio -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(3)
30462936,dag,✗,✗,4,video-to-audio -> audio-to-text -> text expander -> text-to-image -> image search,video-to-text -> text expander -> text-to-image -> image search,node_mismatch; link_mismatch; arg_mismatch(4)
28080976,chain,✗,✗,3,video-to-audio -> audio-to-text -> text simplifier -> text grammar checker,video-to-text -> text simplifier -> text grammar checker,node_mismatch; link_mismatch; arg_mismatch(3)
15572103,chain,✓,✓,1,url extractor -> video downloader -> video-to-text -> article spinner -> text summarizer,url extractor -> video downloader -> video-to-text -> article spinner -> text summarizer,arg_mismatch(1)
15212737,dag,✗,✗,1,text-to-audio,text-to-audio -> text sentiment analysis -> audio effects,node_mismatch; link_mismatch; arg_mismatch(1)
20099496,single,✗,✓,0,video synchronization,voiceover video synchronization,node_mismatch
72252509,chain,✓,✓,1,video voiceover -> video stabilizer -> video-to-text -> text summarizer -> text-to-image,video voiceover -> video stabilizer -> video-to-text -> text summarizer -> text-to-image,arg_mismatch(1)
35687364,chain,✗,✗,1,text translator -> image search,text translator -> text-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(1)
25890948,chain,✗,✗,3,text grammar checker -> text expander -> text summarizer -> text paraphraser -> keyword extractor -> text-to-audio,text grammar checker -> text expander -> text summarizer -> text paraphraser -> keyword extractor -> text simplifier -> text-to-audio,node_mismatch; link_mismatch; arg_mismatch(3)
15235944,single,✓,✓,1,text search,text search,arg_mismatch(1)
67919417,chain,✗,✗,2,text-to-audio,text-to-audio -> audio noise reduction -> voice changer,node_mismatch; link_mismatch; arg_mismatch(2)
29918846,chain,✗,✗,2,video downloader -> video voiceover -> video speed changer -> video-to-audio -> audio-to-text,video downloader -> video voiceover -> video speed changer -> video-to-text,node_mismatch; link_mismatch; arg_mismatch(2)
80678448,single,✓,✓,1,topic generator,topic generator,arg_mismatch(1)
36080136,chain,✗,✗,2,audio noise reduction -> audio splicer -> audio-to-text -> keyword extractor,audio noise reduction -> audio merger -> audio-to-text conversion -> keyword discovery,node_mismatch; link_mismatch; arg_mismatch(2)
14478977,chain,✗,✗,3,video stabilizer -> video-to-audio,video downloader -> video stabilizer -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(3)
23512890,dag,✗,✗,4,video downloader -> video stabilizer -> video-to-audio -> audio-to-text -> text summarizer,video downloader -> video stabilizer -> video-to-text -> summary generator -> text-to-video -> speech-to-text,node_mismatch; link_mismatch; arg_mismatch(4)
21725713,chain,✓,✓,1,text downloader -> video speed changer -> video synchronization -> video-to-text -> text simplifier -> video search,text downloader -> video speed changer -> video synchronization -> video-to-text -> text simplifier -> video search,arg_mismatch(1)
16052113,chain,✗,✗,4,audio noise reduction -> audio effects -> video synchronization -> audio-to-image,audio-to-text -> text summarizer -> keyword extractor -> text paraphraser -> audio effects -> video synchronization -> video-to-audio -> audio-to-image,node_mismatch; link_mismatch; arg_mismatch(4)
96812775,chain,✗,✗,4,video search -> article spinner -> video synchronization -> video speed changer,article spinner -> video search -> video synchronization -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(4)
18726651,chain,✗,✗,2,image style transfer,image search (by image) -> image style transfer,node_mismatch; link_mismatch; arg_mismatch(2)
23807822,chain,✗,✗,3,text search -> audio effects,keyword extractor -> text search -> audio effects,node_mismatch; link_mismatch; arg_mismatch(3)
30819184,single,✓,✓,1,topic generator,topic generator,arg_mismatch(1)
19826080,single,✗,✗,1,image search (by image) -> image downloader,analyse image -> image search,node_mismatch; link_mismatch; arg_mismatch(1)
24850720,chain,✓,✗,1,text search -> text grammar checker -> text translator -> text-to-video -> video-to-audio -> audio effects -> voice changer -> audio splicer,text search -> text grammar checker -> text translator -> text-to-video -> video-to-audio -> audio effects -> voice changer -> audio splicer,link_mismatch; arg_mismatch(1)
52754091,chain,✗,✗,4,video downloader -> video-to-audio -> audio-to-text -> audio effects -> audio noise reduction,video downloader -> video-to-text -> audio effects -> audio noise reduction,node_mismatch; link_mismatch; arg_mismatch(4)
24460419,chain,✓,✓,1,audio-to-image -> image-to-text -> text translator -> text summarizer,audio-to-image -> image-to-text -> text translator -> text summarizer,arg_mismatch(1)
21275373,chain,✗,✗,2,text search -> article spinner,text search -> article spinner -> text paraphraser,node_mismatch; link_mismatch; arg_mismatch(2)
15666525,chain,✗,✗,2,text summarizer -> text sentiment analysis -> text paraphraser -> video voiceover -> video stabilizer,text summarizer -> text sentiment analysis -> article spinner -> video voiceover -> video stabilizer,node_mismatch; link_mismatch; arg_mismatch(2)
32128001,dag,✗,✗,4,video-to-audio -> audio-to-image -> image stitcher -> video synchronization -> image-to-video,audio downloader -> audio-to-image -> image stitcher -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(4)
25322356,chain,✓,✗,2,image-to-text -> text sentiment analysis -> text grammar checker -> text paraphraser -> text-to-video,image-to-text -> text sentiment analysis -> text grammar checker -> text paraphraser -> text-to-video,link_mismatch; arg_mismatch(2)
15114086,chain,✗,✗,1,audio-to-image -> image-to-text -> text simplifier,audio-to-image -> image-to-text -> text simplifier -> article spinner,node_mismatch; link_mismatch; arg_mismatch(1)
16349713,single,✓,✓,1,image downloader,image downloader,arg_mismatch(1)
17899002,single,✓,✓,1,topic generator,topic generator,arg_mismatch(1)
24021065,single,✓,✓,1,text summarizer,text summarizer,arg_mismatch(1)
69132358,chain,✗,✗,2,text translator -> text-to-audio -> voice changer,text translator -> voice changer,node_mismatch; link_mismatch; arg_mismatch(2)
24429330,chain,✗,✗,4,video downloader -> video synchronization -> video-to-image -> image stitcher,image stitcher -> video downloader -> video synchronization -> video-to-image,node_mismatch; link_mismatch; arg_mismatch(4)
13689407,chain,✗,✗,3,video search -> video-to-text,text search -> video search -> video synchronization -> video-to-text,node_mismatch; link_mismatch; arg_mismatch(3)
47916395,chain,✓,✓,1,video stabilizer -> video synchronization -> video-to-audio -> audio effects -> audio-to-text,video stabilizer -> video synchronization -> video-to-audio -> audio effects -> audio-to-text,arg_mismatch(1)
14903619,chain,✗,✗,3,url extractor -> audio downloader -> audio-to-text -> text sentiment analysis,text simplifier -> text sentiment analysis -> url extractor -> audio downloader,node_mismatch; link_mismatch; arg_mismatch(3)
33905060,dag,✓,✗,2,audio-to-text -> audio effects -> image search,audio-to-text -> audio effects -> image search,link_mismatch; arg_mismatch(2)
15702513,single,✗,✗,2,text-to-image -> image downloader,text-to-image -> save,node_mismatch; link_mismatch; arg_mismatch(2)
30032719,chain,✗,✗,1,text search -> url extractor,text search -> topic generator -> url extractor,node_mismatch; link_mismatch; arg_mismatch(1)
12708324,chain,✓,✓,1,text translator -> article spinner -> keyword extractor -> video voiceover,text translator -> article spinner -> keyword extractor -> video voiceover,arg_mismatch(1)
13585206,chain,✗,✗,2,text search -> image search,text search -> text sentiment analysis -> image search,node_mismatch; link_mismatch; arg_mismatch(2)
44121365,single,✓,✓,1,url extractor,url extractor,arg_mismatch(1)
17950368,chain,✗,✓,3,text summarizer -> text-to-audio -> audio noise reduction -> video-to-audio -> video synchronization,text summarizer -> text-to-audio -> audio noise reduction -> video synchronization,node_mismatch; arg_mismatch(3)
88268220,chain,✗,✗,3,image style transfer -> image-to-video -> video-to-audio -> audio-to-text -> topic generator -> text-to-video,image style transfer -> image-to-video -> video-to-text -> topic generator -> text-to-video,node_mismatch; link_mismatch; arg_mismatch(3)
56740402,chain,✗,✗,4,text summarizer -> keyword extractor -> article spinner -> text-to-audio,text summarizer -> keyword extractor -> voice changer,node_mismatch; link_mismatch; arg_mismatch(4)
17578076,single,✓,✓,1,text-to-video,text-to-video,arg_mismatch(1)
31457304,chain,✓,✓,2,voice changer -> audio effects -> audio-to-text -> url extractor,voice changer -> audio effects -> audio-to-text -> url extractor,arg_mismatch(2)
